coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,rain,snow
"{'lon': 49.2917, 'lat': -12.2787}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 28.42, 'feels_like': 31.35, 'temp_min': 28.42, 'temp_max': 28.42, 'pressure': 1010, 'humidity': 69}",10000.0,"{'speed': 4.12, 'deg': 140}",{'all': 75},1710685332,"{'type': 1, 'id': 2134, 'country': 'MG', 'sunrise': 1710643601, 'sunset': 1710687337}",10800,1069129,Antsiranana,200,,
"{'lon': 170.8646, 'lat': 10.2753}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 26.84, 'feels_like': 29.22, 'temp_min': 26.84, 'temp_max': 26.84, 'pressure': 1009, 'humidity': 78, 'sea_level': 1009, 'grnd_level': 1008}",10000.0,"{'speed': 6.55, 'deg': 93, 'gust': 6.86}",{'all': 100},1710685332,"{'country': 'MH', 'sunrise': 1710700919, 'sunset': 1710744440}",43200,7306523,Mejit,200,,
"{'lon': 147.0587, 'lat': -42.7826}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 14.33, 'feels_like': 14.35, 'temp_min': 12.72, 'temp_max': 14.84, 'pressure': 1018, 'humidity': 97, 'sea_level': 1018, 'grnd_level': 979}",10000.0,"{'speed': 1.21, 'deg': 296, 'gust': 1.09}",{'all': 0},1710685076,"{'type': 2, 'id': 2002195, 'country': 'AU', 'sunrise': 1710706312, 'sunset': 1710750472}",39600,2155415,New Norfolk,200,,
"{'lon': 143.2, 'lat': 64.5667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': -19.25, 'feels_like': -23.52, 'temp_min': -19.25, 'temp_max': -19.25, 'pressure': 1026, 'humidity': 98, 'sea_level': 1026, 'grnd_level': 962}",10000.0,"{'speed': 1.43, 'deg': 107, 'gust': 1.72}",{'all': 92},1710685333,"{'country': 'RU', 'sunrise': 1710707726, 'sunset': 1710750910}",36000,2120048,Ust-Nera,200,,
"{'lon': 144.6933, 'lat': 13.4626}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 26.04, 'feels_like': 26.04, 'temp_min': 25.39, 'temp_max': 26.49, 'pressure': 1013, 'humidity': 80}",10000.0,"{'speed': 3.6, 'deg': 60}",{'all': 0},1710685333,"{'type': 2, 'id': 2076599, 'country': 'GU', 'sunrise': 1710707208, 'sunset': 1710750711}",36000,4038473,Piti Village,200,,
"{'lon': -6.6363, 'lat': 4.7485}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 31.31, 'feels_like': 37.2, 'temp_min': 31.31, 'temp_max': 31.31, 'pressure': 1009, 'humidity': 66, 'sea_level': 1009, 'grnd_level': 1008}",10000.0,"{'speed': 4.01, 'deg': 185, 'gust': 3.59}",{'all': 31},1710685333,"{'country': 'CI', 'sunrise': 1710657112, 'sunset': 1710700666}",0,2282006,San-Pédro,200,,
"{'lon': 54.0333, 'lat': 12.65}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 26.79, 'feels_like': 27.89, 'temp_min': 26.79, 'temp_max': 26.79, 'pressure': 1013, 'humidity': 61, 'sea_level': 1013, 'grnd_level': 1010}",10000.0,"{'speed': 4.98, 'deg': 91, 'gust': 5.72}",{'all': 0},1710685077,"{'country': 'YE', 'sunrise': 1710642594, 'sunset': 1710686069}",10800,75427,Hadibu,200,,
"{'lon': -121.9166, 'lat': 36.6177}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 8.19, 'feels_like': 7.03, 'temp_min': 6.05, 'temp_max': 10.24, 'pressure': 1019, 'humidity': 89}",10000.0,"{'speed': 2.06, 'deg': 120}",{'all': 0},1710685333,"{'type': 2, 'id': 2009350, 'country': 'US', 'sunrise': 1710684888, 'sunset': 1710728213}",-25200,5380437,Pacific Grove,200,,
"{'lon': 122.298, 'lat': 29.9576}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 8.39, 'feels_like': 5.4, 'temp_min': 8.39, 'temp_max': 8.39, 'pressure': 1025, 'humidity': 85, 'sea_level': 1025, 'grnd_level': 1022}",10000.0,"{'speed': 5.45, 'deg': 354, 'gust': 9.19}",{'all': 100},1710685333,"{'country': 'CN', 'sunrise': 1710626302, 'sunset': 1710669601}",28800,1795632,Shenjiamen,200,,
"{'lon': 82.9364, 'lat': 41.7278}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 7.82, 'feels_like': 5.76, 'temp_min': 7.82, 'temp_max': 7.82, 'pressure': 1031, 'humidity': 24, 'sea_level': 1031, 'grnd_level': 902}",10000.0,"{'speed': 3.22, 'deg': 244, 'gust': 3.6}",{'all': 0},1710685333,"{'country': 'CN', 'sunrise': 1710635800, 'sunset': 1710678993}",28800,1529363,Kucha,200,,
"{'lon': -81.7006, 'lat': 12.5847}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 29.01, 'feels_like': 33.52, 'temp_min': 29.01, 'temp_max': 29.01, 'pressure': 1011, 'humidity': 74}",10000.0,"{'speed': 5.66, 'deg': 70}",{'all': 20},1710685333,"{'type': 1, 'id': 8623, 'country': 'CO', 'sunrise': 1710675155, 'sunset': 1710718647}",-18000,3670218,San Andrés,200,,
"{'lon': -122.3708, 'lat': 40.6804}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 8.21, 'feels_like': 6.5, 'temp_min': 2.2, 'temp_max': 11.53, 'pressure': 1020, 'humidity': 61, 'sea_level': 1020, 'grnd_level': 975}",10000.0,"{'speed': 2.79, 'deg': 331, 'gust': 2.92}",{'all': 14},1710685333,"{'type': 2, 'id': 2091208, 'country': 'US', 'sunrise': 1710685011, 'sunset': 1710728308}",-25200,5571109,Lake Shasta,200,,
"{'lon': 100.3543, 'lat': -0.9492}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 27.03, 'feels_like': 30.4, 'temp_min': 27.03, 'temp_max': 27.03, 'pressure': 1012, 'humidity': 86, 'sea_level': 1012, 'grnd_level': 983}",10000.0,"{'speed': 1.68, 'deg': 113, 'gust': 1.6}",{'all': 28},1710685144,"{'type': 1, 'id': 9423, 'country': 'ID', 'sunrise': 1710631412, 'sunset': 1710675021}",25200,1633419,Padang,200,,
"{'lon': -51.6433, 'lat': -23.6031}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 24.36, 'feels_like': 24, 'temp_min': 24.36, 'temp_max': 24.36, 'pressure': 1012, 'humidity': 44, 'sea_level': 1012, 'grnd_level': 944}",10000.0,"{'speed': 2.39, 'deg': 344, 'gust': 3.46}",{'all': 0},1710685334,"{'type': 1, 'id': 8387, 'country': 'BR', 'sunrise': 1710667754, 'sunset': 1710711623}",-10800,3460172,Jandaia do Sul,200,,
"{'lon': -105.4011, 'lat': 50.1834}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': -8.16, 'feels_like': -12.43, 'temp_min': -9.1, 'temp_max': -8.16, 'pressure': 1033, 'humidity': 67, 'sea_level': 1033, 'grnd_level': 955}",10000.0,"{'speed': 2.31, 'deg': 1, 'gust': 3.39}",{'all': 92},1710685334,"{'type': 1, 'id': 1041, 'country': 'CA', 'sunrise': 1710680981, 'sunset': 1710724194}",-21600,6053316,Levuka,200,,
"{'lon': -47.9297, 'lat': -15.7797}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 24.51, 'feels_like': 25.05, 'temp_min': 24.51, 'temp_max': 25.35, 'pressure': 1021, 'humidity': 78}",10000.0,"{'speed': 3.6, 'deg': 70}",{'all': 75},1710685260,"{'type': 1, 'id': 8336, 'country': 'BR', 'sunrise': 1710666914, 'sunset': 1710710681}",-10800,3469058,Brasília,200,,
"{'lon': 22.7492, 'lat': 58.9978}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': -1.01, 'feels_like': -8.01, 'temp_min': -1.01, 'temp_max': -1.01, 'pressure': 1017, 'humidity': 86}",10000.0,"{'speed': 9.77, 'deg': 30, 'gust': 14.92}",{'all': 100},1710685334,"{'type': 1, 'id': 1326, 'country': 'EE', 'sunrise': 1710650330, 'sunset': 1710693346}",7200,591632,Kärdla,200,,
"{'lon': -27.9833, 'lat': 39.05}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 15.16, 'feels_like': 14.66, 'temp_min': 15.16, 'temp_max': 15.16, 'pressure': 1019, 'humidity': 74, 'sea_level': 1019, 'grnd_level': 1019}",10000.0,"{'speed': 10.35, 'deg': 228, 'gust': 12.45}",{'all': 100},1710685078,"{'country': 'PT', 'sunrise': 1710662377, 'sunset': 1710705645}",-3600,3372964,Lagoa,200,,
"{'lon': 72.642, 'lat': 10.5669}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 28.21, 'feels_like': 30.8, 'temp_min': 28.21, 'temp_max': 28.21, 'pressure': 1012, 'humidity': 68, 'sea_level': 1012, 'grnd_level': 1012}",10000.0,"{'speed': 2.93, 'deg': 341, 'gust': 2.73}",{'all': 13},1710685334,"{'country': 'IN', 'sunrise': 1710638120, 'sunset': 1710681613}",19800,1267390,Kavaratti,200,,
"{'lon': -15.8333, 'lat': 11.2833}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 26.05, 'feels_like': 26.05, 'temp_min': 26.05, 'temp_max': 26.05, 'pressure': 1009, 'humidity': 66, 'sea_level': 1009, 'grnd_level': 1006}",10000.0,"{'speed': 3.7, 'deg': 190, 'gust': 3.73}",{'all': 5},1710685078,"{'country': 'GW', 'sunrise': 1710659348, 'sunset': 1710702844}",0,2374583,Bubaque,200,,
"{'lon': 135.8667, 'lat': -34.7333}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 17.21, 'feels_like': 17.49, 'temp_min': 17.21, 'temp_max': 17.21, 'pressure': 1010, 'humidity': 96, 'sea_level': 1010, 'grnd_level': 1004}",10000.0,"{'speed': 4.16, 'deg': 215, 'gust': 5.8}",{'all': 25},1710685307,"{'country': 'AU', 'sunrise': 1710709081, 'sunset': 1710753074}",37800,2063036,Port Lincoln,200,,
"{'lon': 140.7667, 'lat': -37.8333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 18.91, 'feels_like': 18.63, 'temp_min': 18.91, 'temp_max': 18.91, 'pressure': 1010, 'humidity': 68, 'sea_level': 1010, 'grnd_level': 1004}",10000.0,"{'speed': 2.24, 'deg': 36, 'gust': 6.83}",{'all': 0},1710685334,"{'country': 'AU', 'sunrise': 1710707875, 'sunset': 1710751928}",37800,2156643,Mount Gambier,200,,
"{'lon': -89.3168, 'lat': 48.4001}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': -9.05, 'feels_like': -16.05, 'temp_min': -9.05, 'temp_max': -9.01, 'pressure': 1012, 'humidity': 57}",10000.0,"{'speed': 8.23, 'deg': 330, 'gust': 10.8}",{'all': 100},1710685334,"{'type': 1, 'id': 906, 'country': 'CA', 'sunrise': 1710677119, 'sunset': 1710720338}",-14400,6166142,Thunder Bay,200,,
"{'lon': -82.8001, 'lat': 27.9659}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 21.84, 'feels_like': 22.48, 'temp_min': 20.96, 'temp_max': 23.39, 'pressure': 1014, 'humidity': 92}",10000.0,"{'speed': 3.58, 'deg': 360, 'gust': 4.92}",{'all': 100},1710685335,"{'type': 2, 'id': 2004270, 'country': 'US', 'sunrise': 1710675477, 'sunset': 1710718852}",-14400,4151316,Clearwater,200,,
"{'lon': 113.8333, 'lat': -2.2}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 24.54, 'feels_like': 25.43, 'temp_min': 24.54, 'temp_max': 24.54, 'pressure': 1010, 'humidity': 91, 'sea_level': 1010, 'grnd_level': 1007}",9413.0,"{'speed': 0.99, 'deg': 92, 'gust': 1.26}",{'all': 94},1710685335,"{'country': 'ID', 'sunrise': 1710628171, 'sunset': 1710671794}",25200,1633118,Palangkaraya,200,{'1h': 0.53},
"{'lon': 140.5833, 'lat': -2.6333}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 25.45, 'feels_like': 26.37, 'temp_min': 25.45, 'temp_max': 25.45, 'pressure': 1009, 'humidity': 89}",10000.0,"{'speed': 1.54, 'deg': 230}",{'all': 40},1710685335,"{'type': 1, 'id': 9345, 'country': 'ID', 'sunrise': 1710621750, 'sunset': 1710665378}",32400,2082727,Abepura,200,{'1h': 0.42},
"{'lon': -17.0347, 'lat': 20.931}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 24.99, 'feels_like': 25.03, 'temp_min': 24.99, 'temp_max': 24.99, 'pressure': 1014, 'humidity': 57}",6000.0,"{'speed': 6.17, 'deg': 330}",{'all': 8},1710685079,"{'type': 1, 'id': 2444, 'country': 'MR', 'sunrise': 1710659677, 'sunset': 1710703092}",0,2377457,Nouadhibou,200,,
"{'lon': 126.6992, 'lat': 62.0989}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': -25.27, 'feels_like': -25.27, 'temp_min': -25.27, 'temp_max': -25.27, 'pressure': 1026, 'humidity': 100, 'sea_level': 1026, 'grnd_level': 997}",10000.0,"{'speed': 0.45, 'deg': 247, 'gust': 0.43}",{'all': 45},1710685335,"{'country': 'RU', 'sunrise': 1710625465, 'sunset': 1710668326}",32400,2026861,Berdigestyakh,200,,
"{'lon': 169.8474, 'lat': 11.2278}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 26.8, 'feels_like': 29.06, 'temp_min': 26.8, 'temp_max': 26.8, 'pressure': 1010, 'humidity': 77, 'sea_level': 1010, 'grnd_level': 1009}",10000.0,"{'speed': 5.3, 'deg': 103, 'gust': 5.41}",{'all': 94},1710685335,"{'country': 'MH', 'sunrise': 1710701167, 'sunset': 1710744681}",43200,7306518,Utrik,200,,
"{'lon': 49.1, 'lat': -18.95}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 27.29, 'feels_like': 29.86, 'temp_min': 27.29, 'temp_max': 27.29, 'pressure': 1013, 'humidity': 75, 'sea_level': 1013, 'grnd_level': 1013}",10000.0,"{'speed': 2.65, 'deg': 120, 'gust': 4.12}",{'all': 8},1710685335,"{'country': 'MG', 'sunrise': 1710643603, 'sunset': 1710687427}",10800,1076227,Andovoranto,200,,
"{'lon': 8.9881, 'lat': 13.8072}","[{'id': 761, 'main': 'Dust', 'description': 'dust', 'icon': '50d'}]",stations,"{'temp': 24.98, 'feels_like': 23.93, 'temp_min': 24.98, 'temp_max': 24.98, 'pressure': 1012, 'humidity': 15}",1400.0,"{'speed': 7.2, 'deg': 20}",{'all': 3},1710685335,"{'type': 1, 'id': 1191, 'country': 'NE', 'sunrise': 1710653405, 'sunset': 1710696876}",3600,2437798,Zinder,200,,
"{'lon': -19.6394, 'lat': 65.7461}","[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",stations,"{'temp': -0.27, 'feels_like': -4.79, 'temp_min': -0.27, 'temp_max': -0.27, 'pressure': 992, 'humidity': 97, 'sea_level': 992, 'grnd_level': 963}",146.0,"{'speed': 4.26, 'deg': 15, 'gust': 4.4}",{'all': 100},1710685335,"{'country': 'IS', 'sunrise': 1710660538, 'sunset': 1710703481}",0,2627309,Sauðarkrokur,200,,{'1h': 0.6}
"{'lon': 28.5833, 'lat': 43.8}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 11.4, 'feels_like': 10.27, 'temp_min': 11.4, 'temp_max': 11.4, 'pressure': 1019, 'humidity': 64, 'sea_level': 1019, 'grnd_level': 1015}",10000.0,"{'speed': 6.64, 'deg': 161, 'gust': 6.63}",{'all': 17},1710685251,"{'type': 2, 'id': 2074879, 'country': 'RO', 'sunrise': 1710648840, 'sunset': 1710692037}",7200,673921,Mangalia,200,,
"{'lon': -176.1745, 'lat': -13.2816}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 28.41, 'feels_like': 32.62, 'temp_min': 28.41, 'temp_max': 28.41, 'pressure': 1008, 'humidity': 77, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 1.75, 'deg': 321, 'gust': 1.81}",{'all': 100},1710685335,"{'country': 'WF', 'sunrise': 1710784114, 'sunset': 1710827789}",43200,4034821,Mata-Utu,200,{'1h': 0.52},
"{'lon': 129.4167, 'lat': 44.5833}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': -3.82, 'feels_like': -9.32, 'temp_min': -3.82, 'temp_max': -3.82, 'pressure': 1020, 'humidity': 65, 'sea_level': 1020, 'grnd_level': 974}",10000.0,"{'speed': 4.46, 'deg': 302, 'gust': 9.17}",{'all': 40},1710685336,"{'country': 'CN', 'sunrise': 1710624675, 'sunset': 1710667812}",28800,2037075,Hailin,200,,
"{'lon': 150.629, 'lat': -35.1114}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 18.54, 'feels_like': 18.8, 'temp_min': 18.44, 'temp_max': 19.62, 'pressure': 1017, 'humidity': 90, 'sea_level': 1017, 'grnd_level': 1017}",10000.0,"{'speed': 0.76, 'deg': 227, 'gust': 2.55}",{'all': 87},1710685336,"{'type': 2, 'id': 2010723, 'country': 'AU', 'sunrise': 1710705532, 'sunset': 1710749538}",39600,2166893,Sanctuary Point,200,{'1h': 0.18},
"{'lon': 129.4833, 'lat': 28.3667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 17.51, 'feels_like': 17.46, 'temp_min': 17.51, 'temp_max': 17.51, 'pressure': 1016, 'humidity': 82, 'sea_level': 1016, 'grnd_level': 1006}",10000.0,"{'speed': 4.77, 'deg': 325, 'gust': 8.7}",{'all': 89},1710685336,"{'type': 1, 'id': 8013, 'country': 'JP', 'sunrise': 1710624571, 'sunset': 1710667883}",32400,1855540,Naze,200,,
"{'lon': -77.6155, 'lat': 2.8518}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 27.17, 'feels_like': 30.66, 'temp_min': 27.17, 'temp_max': 27.17, 'pressure': 1011, 'humidity': 85, 'sea_level': 1011, 'grnd_level': 1010}",10000.0,"{'speed': 1.33, 'deg': 243, 'gust': 2.3}",{'all': 83},1710685080,"{'country': 'CO', 'sunrise': 1710674134, 'sunset': 1710717707}",-18000,3667070,La Sierpe,200,{'1h': 0.29},
"{'lon': 55.2, 'lat': 45.3167}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 11.15, 'feels_like': 9.29, 'temp_min': 11.15, 'temp_max': 11.15, 'pressure': 1017, 'humidity': 37, 'sea_level': 1017, 'grnd_level': 1013}",10000.0,"{'speed': 4.08, 'deg': 128, 'gust': 3.78}",{'all': 100},1710685336,"{'country': 'KZ', 'sunrise': 1710642468, 'sunset': 1710685635}",18000,610298,Beyneu,200,,
"{'lon': 37.3321, 'lat': 19.1059}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 28.34, 'feels_like': 31.04, 'temp_min': 28.34, 'temp_max': 28.34, 'pressure': 1009, 'humidity': 68, 'sea_level': 1009, 'grnd_level': 1004}",10000.0,"{'speed': 3.02, 'deg': 72, 'gust': 3.06}",{'all': 82},1710685336,"{'country': 'SD', 'sunrise': 1710646629, 'sunset': 1710690049}",7200,367544,Sawākin,200,,
"{'lon': 5, 'lat': 49.6667}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 10.32, 'feels_like': 9.73, 'temp_min': 10.32, 'temp_max': 10.32, 'pressure': 1020, 'humidity': 89, 'sea_level': 1020, 'grnd_level': 991}",10000.0,"{'speed': 2.5, 'deg': 119, 'gust': 5.95}",{'all': 100},1710685336,"{'country': 'FR', 'sunrise': 1710654523, 'sunset': 1710697672}",3600,2975347,Arrondissement de Sedan,200,{'1h': 1.15},
"{'lon': -97.0544, 'lat': 28.0206}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 21.1, 'feels_like': 21.67, 'temp_min': 20.59, 'temp_max': 22.22, 'pressure': 1011, 'humidity': 92}",10000.0,"{'speed': 0, 'deg': 0}",{'all': 0},1710685336,"{'type': 1, 'id': 5675, 'country': 'US', 'sunrise': 1710678896, 'sunset': 1710722274}",-18000,4723422,Rockport,200,,
"{'lon': 174.3239, 'lat': -35.7317}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 10.47, 'feels_like': 9.95, 'temp_min': 10.47, 'temp_max': 10.47, 'pressure': 1020, 'humidity': 91, 'sea_level': 1020, 'grnd_level': 1008}",10000.0,"{'speed': 1.08, 'deg': 276, 'gust': 1.28}",{'all': 5},1710685336,"{'country': 'NZ', 'sunrise': 1710699837, 'sunset': 1710743863}",46800,6230919,Whangarei,200,,
"{'lon': -121.4238, 'lat': 38.421}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 7.61, 'feels_like': 5.94, 'temp_min': 5.66, 'temp_max': 10.73, 'pressure': 1018, 'humidity': 87}",10000.0,"{'speed': 2.57, 'deg': 110}",{'all': 0},1710685337,"{'type': 2, 'id': 2002655, 'country': 'US', 'sunrise': 1710684776, 'sunset': 1710728089}",-25200,5364271,Laguna,200,,
"{'lon': 33.7782, 'lat': 40.7579}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 8.72, 'feels_like': 8.17, 'temp_min': 8.72, 'temp_max': 8.72, 'pressure': 1015, 'humidity': 37, 'sea_level': 1015, 'grnd_level': 882}",10000.0,"{'speed': 1.52, 'deg': 221, 'gust': 1.45}",{'all': 97},1710685337,"{'country': 'TR', 'sunrise': 1710647579, 'sunset': 1710690804}",10800,737980,Yapraklı,200,,
"{'lon': -57.0597, 'lat': -23.3428}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 36.02, 'feels_like': 39.18, 'temp_min': 36.02, 'temp_max': 36.02, 'pressure': 1009, 'humidity': 40, 'sea_level': 1009, 'grnd_level': 993}",10000.0,"{'speed': 2.94, 'deg': 342, 'gust': 6.9}",{'all': 78},1710685337,"{'country': 'PY', 'sunrise': 1710669056, 'sunset': 1710712920}",-10800,3480780,Horqueta,200,,
"{'lon': 30.4833, 'lat': 19.1667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 39.44, 'feels_like': 36.6, 'temp_min': 39.44, 'temp_max': 39.44, 'pressure': 1004, 'humidity': 11, 'sea_level': 1004, 'grnd_level': 978}",10000.0,"{'speed': 4.89, 'deg': 223, 'gust': 5.76}",{'all': 100},1710685337,"{'country': 'SD', 'sunrise': 1710648272, 'sunset': 1710691693}",7200,363417,Dongola,200,,
"{'lon': 108.2208, 'lat': 16.0678}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 25.99, 'feels_like': 25.99, 'temp_min': 25.99, 'temp_max': 25.99, 'pressure': 1014, 'humidity': 83}",10000.0,"{'speed': 1.54, 'deg': 140}",{'all': 75},1710685206,"{'type': 1, 'id': 9306, 'country': 'VN', 'sunrise': 1710629611, 'sunset': 1710673047}",25200,1583992,Turan,200,,
"{'lon': 30.3405, 'lat': 59.6873}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,"{'temp': -1.14, 'feels_like': -7.81, 'temp_min': -2.09, 'temp_max': 0.21, 'pressure': 1016, 'humidity': 89}",10000.0,"{'speed': 8, 'deg': 40, 'gust': 13}",{'all': 75},1710685337,"{'type': 2, 'id': 2088492, 'country': 'RU', 'sunrise': 1710648517, 'sunset': 1710691516}",10800,504003,Tsarskoye Selo,200,,{'1h': 0.45}
"{'lon': -9.5167, 'lat': 52.05}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 14.03, 'feels_like': 13.11, 'temp_min': 14.03, 'temp_max': 14.03, 'pressure': 1009, 'humidity': 62}",10000.0,"{'speed': 7.2, 'deg': 240}",{'all': 40},1710685337,"{'type': 1, 'id': 1552, 'country': 'IE', 'sunrise': 1710658014, 'sunset': 1710701146}",0,2963370,Killarney,200,,
